insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-01-20', '2000-02-20', '2000-02-13', '1631661548526', '76824095338', '978-0-18-072205-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1999-05-16', '1999-06-14', '1999-06-06', '6922740140188', '04953862783', '978-0-7686-6824-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1985-01-07', '1985-01-09', '1985-02-01', '3818321520551', '70185926401', '978-1-135-50168-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-02-27', '1995-03-27', '1995-03-13', '1234837897734', '87901253479', '978-1-80107-139-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-11-15', '2018-12-11', '2018-12-16', '8486181530642', '36981574039', '978-1-362-61836-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2020-05-29', '2020-06-20', '2020-06-17', '9047917055823', '47839062547', '978-1-04-415609-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2010-11-30', '2010-12-06', '2010-12-03', '7152379870531', '80175326444', '978-1-7370671-4-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-03-25', '2014-04-12', '2014-03-28', '1763147407703', '81237694582', '978-1-4101-4598-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-11-04', '1975-11-08', '1975-11-10', '0093473500931', '38297051404', '978-0-387-21488-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1987-04-15', '1987-04-17', '1987-05-11', '7383086252024', '54913827600', '978-1-66373-667-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2012-02-19', '2012-03-21', '2012-03-06', '7007566786921', '24586193719', '978-0-428-64728-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2002-03-24', '2002-04-15', '2002-04-08', '0242909872689', '31065792425', '978-1-78407-841-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-07-23', '1993-08-11', '1993-08-20', '4627784399982', '60359817203', '978-0-87878-801-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1979-04-02', '1979-05-02', '1979-05-02', '2764878968081', '04689751366', '978-1-5210-5615-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-02-06', '2021-03-08', '2021-02-19', '9788853019103', '60238571408', '978-1-971842-75-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-12-21', '2010-01-09', '2009-12-28', '9391194721910', '86935410720', '978-1-4233-9287-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1986-04-11', '1986-05-02', '1986-04-13', '9788234987984', '17296530812', '978-1-259-30320-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-02-18', '1990-03-16', '1990-03-13', '2817637585255', '39102754860', '978-1-4095-0570-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1983-05-10', '1983-06-09', '1983-05-20', '5737576464503', '65791204361', '978-0-288-53635-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-08-07', '2007-08-18', '2007-09-07', '5122303436579', '09682537177', '978-1-996649-20-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-04-13', '1990-05-14', '1990-05-04', '6483718628522', '15836790221', '978-1-4269-4508-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2000-09-12', '2000-10-03', '2000-09-20', '9218871311786', '92147538655', '978-0-428-46832-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1996-06-23', '1996-07-06', '1996-07-12', '3621457545455', '61782390413', '978-1-394-35741-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-04-15', '2019-05-10', '2019-05-07', '1185924643577', '96073814593', '978-0-679-05221-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2005-02-08', '2005-02-25', '2005-02-16', '6051929536150', '97602185420', '978-0-05-512869-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2018-04-05', '2018-04-06', '2018-04-20', '4254510458080', '74231586071', '978-1-294-59595-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2016-04-12', '2016-05-10', '2016-04-14', '9353298036406', '19804326787', '978-1-4374-8535-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2021-07-16', '2021-07-19', '2021-07-19', '6892866722592', '27965483092', '978-1-4381-2770-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-12-24', '2008-01-18', '2008-01-17', '5297774023020', '95204637800', '978-1-07-155702-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1992-07-16', '1992-08-08', '1992-08-13', '6022090829624', '14850923704', '978-1-7326516-4-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-03-30', '1995-04-30', '1995-04-04', '1416816935044', '75812964076', '978-0-647-38596-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1972-08-13', '1972-09-12', '1972-09-12', '5837111440969', '91458372014', '978-0-9509622-3-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1993-12-22', '1994-01-07', '1994-01-12', '2700817452181', '65792031886', '978-0-8418-3138-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2015-10-11', '2015-11-11', '2015-11-03', '7781820884263', '13289760502', '978-0-440-05224-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1998-03-04', '1998-03-06', '1998-03-05', '1003178813853', '12509468324', '978-1-206-05152-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2003-11-20', '2003-12-14', '2003-12-19', '7106174078012', '19450762830', '978-1-285-23818-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1985-10-27', '1985-11-24', '1985-11-07', '0718732729174', '64390572865', '978-0-18-497561-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2017-08-03', '2017-08-10', '2017-08-17', '4315939358839', '61042378940', '978-0-414-85254-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2004-08-21', '2004-09-04', '2004-08-29', '6115361709647', '46301579801', '978-0-698-93761-1');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-07-21', '2006-07-27', '2006-07-24', '0067420921674', '78643519057', '978-1-84291-491-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2015-07-12', '2015-07-16', '2015-07-30', '4887358216828', '27390684500', '978-0-205-64869-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1974-08-16', '1974-09-15', '1974-08-20', '9375333810482', '21037864590', '978-1-964933-25-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1988-12-29', '1989-01-18', '1989-01-01', '5190722478968', '45637021880', '978-0-553-16123-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-12-16', '2010-01-03', '2009-12-28', '5464844752207', '42981730541', '978-1-150-53135-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-09-12', '1994-09-28', '1994-10-07', '7568311141919', '52648093729', '978-1-271-88847-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-01-26', '2014-02-14', '2014-02-24', '6208154165796', '54319786084', '978-1-339-10915-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2016-08-25', '2016-08-26', '2016-09-03', '2768308529941', '09763421543', '978-0-9924469-9-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-04-01', '2009-04-13', '2009-04-09', '5147250713412', '97081426387', '978-1-203-44147-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2013-12-25', '2014-01-25', '2013-12-30', '9820627121350', '51836204744', '978-1-247-06057-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1971-07-14', '1971-08-05', '1971-08-04', '4243022712629', '73548926029', '978-0-940492-47-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1995-03-01', '1995-03-17', '1995-03-03', '4285203666604', '09631527859', '978-1-74430-586-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1981-06-19', '1981-06-20', '1981-07-11', '6140391963011', '96378210586', '978-1-136-76111-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2012-07-24', '2012-08-07', '2012-08-04', '7492427613421', '60312547943', '978-1-75599-341-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2014-05-16', '2014-06-04', '2014-06-13', '8762608707584', '30657294829', '978-1-7331260-5-2');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2016-11-08', '2016-11-19', '2016-11-12', '0387652412543', '71309546207', '978-0-15-345538-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1989-09-30', '1989-10-03', '1989-10-14', '9401650216659', '15820963415', '978-0-494-90181-6');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-09-19', '1978-10-15', '1978-10-06', '8910073251334', '45963872065', '978-0-249-20701-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2007-11-11', '2007-11-23', '2007-11-26', '1766066995375', '76138540271', '978-0-7501-5412-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2013-05-01', '2013-05-10', '2013-05-07', '8582893632121', '52370984104', '978-1-939512-31-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1996-12-22', '1996-12-29', '1997-01-15', '0941439597474', '38926410722', '978-0-01-640746-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1998-10-07', '1998-10-30', '1998-10-18', '7909769454730', '56820143753', '978-0-678-75114-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-12-31', '1976-01-06', '1976-01-14', '5777119212970', '93215408732', '978-0-203-05579-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2019-09-29', '2019-10-27', '2019-10-11', '3388883762800', '28745360162', '978-1-4055-5447-3');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1996-08-12', '1996-09-06', '1996-09-08', '7172757983035', '05962783492', '978-1-947056-87-9');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2009-01-02', '2009-01-29', '2009-01-25', '9690862832362', '20841793603', '978-1-83243-252-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2005-06-29', '2005-07-01', '2005-07-21', '7600163648168', '21345879628', '978-0-412-35315-4');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1976-04-25', '1976-05-04', '1976-05-25', '1464784080037', '46150273890', '978-0-947940-35-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1981-01-03', '1981-01-24', '1981-02-03', '8182283695509', '87531694255', '978-0-604-12735-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1982-07-01', '1982-07-15', '1982-07-20', '2223232543949', '20716895420', '978-1-4771-9456-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1978-01-24', '1978-01-28', '1978-01-30', '7913556154468', '70318546957', '978-1-64929-588-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1990-08-21', '1990-09-14', '1990-08-28', '7345029150927', '24697315006', '978-1-75348-731-7');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2004-08-25', '2004-09-22', '2004-09-19', '7204576125638', '67280931502', '978-1-283-44751-5');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1994-02-20', '1994-03-03', '1994-03-05', '8689537867694', '47682910313', '978-0-04-887205-0');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('1975-09-02', '1975-10-01', '1975-09-20', '7918652902340', '45270318644', '978-0-10-634785-8');
insert into `livros_emprestados` (data_expedido, data_limite, data_retornado, id_contrato, cpf, isbn) values ('2006-04-18', '2006-05-10', '2006-05-18', '1361229517793', '94368705238', '978-0-633-88171-9');
